price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
325000.0,3.0,1.75,1790,27427,1.0,0,0,3,1130,660,1978,0,1150,28,43,0
799000.0,3.0,1.5,2210,6300,1.5,0,0,5,2210,0,1916,0,3851,30,53,0
7062500.0,5.0,4.5,10040,37325,2.0,1,2,3,7680,2360,1940,2001,4522,39,75,0
354000.0,3.0,1.0,940,10368,1.0,0,0,3,940,0,1965,1993,1413,35,57,0
262500.0,3.0,1.5,1160,8906,1.0,0,0,3,1160,0,1962,2003,656,30,31,0
560200.0,3.0,2.5,1990,3984,2.0,0,0,3,1990,0,2004,2003,2926,36,65,0
220000.0,3.0,1.0,1050,6300,1.0,0,0,3,1050,0,1942,1999,326,30,24,0
650000.0,2.0,1.0,1030,5750,1.0,0,0,5,1030,0,1928,1970,3369,30,56,0
435000.0,3.0,2.5,1420,2581,3.0,0,0,3,1420,0,2004,2003,2041,30,25,0
800000.0,4.0,3.75,2690,4000,2.0,0,3,4,2120,570,1909,1989,3856,30,70,0
1010000.0,4.0,2.5,3760,29224,2.0,0,0,3,3760,0,1987,2000,4193,35,57,0
200000.0,2.0,1.0,700,4700,1.0,0,0,5,700,0,1953,0,235,14,28,0
295000.0,5.0,3.5,2100,5107,2.0,0,0,3,1410,690,1999,0,905,30,7,0
580379.0,4.0,2.75,2240,27820,1.5,0,0,4,2240,0,1976,1992,3038,36,65,0
875000.0,4.0,2.5,3470,32109,2.0,0,0,3,3470,0,1995,0,4028,32,59,0
515000.0,3.0,2.5,3370,19585,2.0,0,0,3,3200,170,1951,1994,2613,17,25,0
599000.0,4.0,2.5,2790,230868,2.0,0,0,3,2790,0,1989,0,3120,32,59,0
285000.0,3.0,2.5,1870,4060,2.0,0,0,3,1870,0,2005,0,837,19,17,0
290000.0,3.0,1.75,1520,15090,1.0,0,0,4,1520,0,1968,0,872,11,20,0
355000.0,1.0,1.75,750,20339,1.0,0,0,4,550,200,1946,1989,1419,14,37,0
381000.0,3.0,1.5,1460,11407,1.0,0,0,3,1460,0,1954,2005,1615,21,26,0
571000.0,3.0,2.5,2600,7465,2.0,0,0,3,2600,0,1988,2000,2986,23,36,0
852600.0,4.0,2.5,3320,11901,2.0,0,0,5,2650,670,1977,0,3986,39,67,0
1085000.0,5.0,2.5,2340,6000,2.0,0,0,4,2340,0,1922,0,4247,30,53,0
371000.0,3.0,1.0,890,7200,1.0,0,0,3,890,0,1951,1994,1534,30,33,0
514000.0,3.0,1.75,1720,5899,1.0,0,1,3,1220,500,1986,0,2607,30,41,0
386000.0,3.0,1.5,1270,1318,2.0,0,0,3,1080,190,2004,2003,1653,30,71,0
464000.0,4.0,2.5,2180,7203,2.0,0,0,4,2180,0,1989,0,2272,14,37,0
335000.0,4.0,2.25,2030,13500,1.0,0,0,3,1230,800,1963,2008,1262,14,37,0
740000.0,4.0,2.75,2490,17833,2.0,0,2,3,1490,1000,1979,2014,3687,30,33,0
465000.0,4.0,1.75,1470,5350,1.0,0,0,3,980,490,1955,2005,2292,30,33,0
700000.0,3.0,2.75,2500,7378,1.0,0,0,5,1390,1110,1948,1985,3564,30,62,0
785000.0,3.0,3.5,4500,21870,2.0,0,0,3,4500,0,2004,2003,3820,7,23,0
350000.0,3.0,3.25,1460,1592,2.0,0,0,3,1130,330,2006,0,1380,30,30,0
148000.0,1.0,1.0,620,8261,1.0,0,0,3,620,0,1939,1969,95,30,12,0
530000.0,3.0,1.75,1550,3680,1.0,0,0,3,1050,500,1927,2011,2706,30,45,0
349000.0,3.0,2.5,1430,1002,3.0,0,0,3,1430,0,2002,0,1362,30,49,0
240000.0,3.0,1.5,1360,9760,1.5,0,0,5,1360,0,1984,0,469,15,27,0
330000.0,3.0,2.5,2210,7557,2.0,0,0,3,2210,0,1989,0,1216,5,11,0
735000.0,4.0,1.75,2460,5100,1.5,0,0,5,1450,1010,1909,1988,3666,30,51,0
545000.0,3.0,2.5,2180,15693,1.0,0,0,4,1850,330,1979,0,2806,36,65,0
214950.0,3.0,1.75,1570,4875,1.0,0,0,4,1310,260,1977,0,293,6,17,0
657500.0,4.0,2.75,4140,24190,2.0,0,0,3,4140,0,2002,0,3396,7,23,0
476000.0,3.0,1.0,1140,5500,1.5,0,0,4,1140,0,1908,0,2366,30,71,0
2888000.0,5.0,6.25,8670,64033,2.0,0,4,3,6120,2550,1965,2003,4515,30,62,0
110000.0,2.0,1.0,800,15000,1.0,0,0,3,800,0,1927,2011,65,30,3,0
292000.0,4.0,2.75,2414,7693,2.0,0,0,3,2414,0,2006,0,882,7,0,0
317000.0,3.0,1.0,1160,8813,1.0,0,0,3,1160,0,1952,2008,1095,30,33,0
455000.0,4.0,2.5,3170,10688,2.0,0,2,3,3170,0,2001,0,2212,7,4,0
1365000.0,5.0,3.5,4210,17258,2.0,0,3,3,4210,0,1995,0,4382,39,67,0
460000.0,3.0,2.0,2060,4437,1.0,0,0,3,1030,1030,1929,0,2254,30,30,0
405000.0,3.0,2.0,1640,7201,1.0,0,0,3,1640,0,1948,1994,1801,30,33,0
333000.0,2.0,1.0,720,6686,1.0,0,0,3,720,0,1942,1999,1243,30,45,0
427000.0,4.0,1.0,1860,4736,1.5,0,0,1,1860,0,1901,0,1967,30,72,0
742000.0,4.0,2.5,2810,10986,2.0,0,0,3,2810,0,1997,0,3694,36,65,0
465000.0,4.0,2.5,2090,9702,1.0,0,0,5,1320,770,1965,0,2285,17,25,0
809950.0,4.0,2.5,3280,6181,2.0,0,0,3,3280,0,2001,0,3887,36,54,0
619400.0,4.0,2.0,2090,3610,1.5,0,0,5,1790,300,1927,0,3232,30,51,0
762400.0,3.0,1.75,2430,14607,1.0,0,1,3,1230,1200,1949,1970,3767,40,74,0
535000.0,5.0,2.25,2520,49222,2.0,0,0,4,2520,0,1978,2000,2741,31,50,0
881000.0,5.0,3.0,2510,4125,1.5,0,3,5,1590,920,1925,0,4039,30,53,0
813000.0,4.0,2.75,3370,6675,1.0,0,3,4,1920,1450,1948,0,3897,30,53,0
234000.0,3.0,2.0,1640,5280,1.5,0,0,5,1640,0,1910,0,408,7,0,0
308900.0,3.0,2.5,2250,7294,2.0,0,0,3,2250,0,1994,0,1016,7,23,0
450000.0,4.0,2.5,2300,19250,1.0,0,0,4,2300,0,1955,2009,2167,15,27,0
547500.0,3.0,3.5,1650,2262,3.0,0,0,3,1650,0,2010,0,2725,30,49,0
399950.0,2.0,1.0,710,1131,2.0,0,0,4,710,0,1943,0,1740,30,64,0
516000.0,4.0,3.5,2550,8698,2.0,0,0,3,2550,0,2007,0,2624,28,43,0
250000.0,2.0,1.5,982,846,2.0,0,0,3,806,176,2006,0,547,30,25,0
475000.0,3.0,2.25,1630,2520,2.0,0,0,3,1630,0,2005,0,2352,31,55,0
415000.0,4.0,2.5,2550,4500,2.0,0,0,3,2550,0,2009,0,1873,14,37,0
545000.0,2.0,1.25,1240,2150,2.0,0,0,3,1240,0,2014,0,2817,30,45,0
329950.0,3.0,2.5,2456,7566,2.0,0,0,3,2456,0,2012,1912,1201,5,11,0
1325000.0,5.0,2.25,3200,20158,1.0,0,0,3,1600,1600,1965,1993,4365,42,75,0
784000.0,3.0,3.5,3950,111078,1.5,0,0,3,2460,1490,1989,0,3817,35,63,0
610750.0,4.0,2.25,2180,7297,2.0,0,0,3,2180,0,1984,0,2990,36,54,0
578000.0,4.0,2.5,3140,9225,1.0,0,2,5,1770,1370,1966,0,3015,14,8,0
1485000.0,4.0,3.75,4030,10800,2.0,0,0,3,4030,0,2006,0,4229,33,68,0
501000.0,3.0,1.75,1970,7972,1.0,0,3,5,1370,600,1976,0,2551,14,8,0
465250.0,5.0,2.0,1940,7642,1.5,0,0,3,1940,0,1957,2000,2296,17,62,0
2250000.0,5.0,4.25,4860,9453,1.5,0,1,5,3100,1760,1905,0,4491,30,72,0
1095000.0,0.0,0.0,3064,4764,3.5,0,2,3,3064,0,1990,2009,4250,30,64,0
315000.0,2.0,1.0,970,5665,1.0,0,0,4,970,0,1908,0,1081,30,31,0
900000.0,4.0,2.25,2460,44431,1.0,0,0,4,2460,0,1957,2001,4062,39,58,0
789500.0,4.0,2.5,3010,6100,2.0,0,0,3,3010,0,2005,0,3828,35,57,0
678500.0,3.0,2.0,2460,6600,1.0,0,2,4,1370,1090,1952,0,3491,30,41,0
342500.0,3.0,2.0,2080,11375,1.0,0,0,3,2080,0,2002,0,1314,9,14,0
860000.0,4.0,3.25,3960,7012,2.0,0,0,3,3960,0,2005,0,3955,36,65,0
306000.0,4.0,2.5,2490,8124,2.0,0,0,3,2490,0,2001,0,1003,7,23,0
580000.0,5.0,2.0,2060,6000,2.0,0,0,3,2060,0,1903,2005,3026,30,69,0
405000.0,3.0,1.0,1330,15678,1.0,0,0,3,900,430,1984,0,1814,36,54,0
510000.0,3.0,1.75,1600,19200,1.0,0,0,4,1600,0,1967,0,2586,33,38,0
173000.0,2.0,1.0,820,10450,1.0,0,0,4,820,0,1965,0,145,14,18,0
210000.0,4.0,1.75,1200,7680,1.0,0,0,3,1200,0,1968,1997,266,7,23,0
445000.0,3.0,1.0,1050,5664,1.0,0,0,4,910,140,1947,1988,2130,30,51,0
585000.0,3.0,2.5,1910,1501,2.5,0,0,3,1530,380,2007,0,3051,30,71,0
381000.0,3.0,1.75,1800,6000,1.0,0,0,5,900,900,1950,0,1616,17,26,0
890000.0,3.0,2.25,2060,8640,1.0,0,0,4,2060,0,1966,0,4052,33,68,0
235000.0,3.0,1.75,1840,9697,1.0,0,0,4,1500,340,1985,0,415,19,9,0
480000.0,3.0,2.5,1250,1103,3.0,0,2,3,1250,0,2005,0,1836,30,49,0
575000.0,2.0,1.0,1510,4032,1.5,0,0,3,1310,200,1935,1974,3007,30,71,0
350000.0,4.0,2.25,2300,4600,1.5,0,0,4,1340,960,1904,0,1386,30,53,0
259000.0,4.0,1.5,1490,7560,2.0,0,0,3,1490,0,1966,1963,628,8,15,0
599000.0,5.0,2.75,2820,4608,1.0,0,0,3,1450,1370,1967,2011,3125,30,45,0
210000.0,4.0,1.5,1130,7840,1.0,0,0,4,1130,0,1970,0,278,5,11,0
1184000.0,4.0,2.5,3200,7500,1.5,0,1,5,1860,1340,1948,1985,4297,30,51,0
545000.0,3.0,1.0,1510,5000,1.5,0,0,3,1510,0,1909,2004,2809,30,69,0
299995.0,3.0,2.5,1970,7500,2.0,0,0,3,1970,0,1988,2000,929,7,23,0
440000.0,3.0,1.0,1210,5750,1.5,0,0,4,1210,0,1910,0,2077,30,41,0
699000.0,4.0,2.5,3280,27441,2.0,0,0,3,3280,0,1996,0,3559,35,63,0
795000.0,3.0,2.0,2420,17859,1.0,0,1,5,1500,920,1979,0,3844,33,38,0
445000.0,5.0,1.75,2460,6846,1.5,0,0,5,1340,1120,1911,1984,2126,30,19,0
397990.0,3.0,1.0,1180,11862,1.0,0,0,4,1180,0,1948,0,1726,30,62,0
706000.0,3.0,2.75,1900,6400,1.0,0,0,5,1410,490,1942,0,3583,30,69,0
363000.0,3.0,3.25,1651,1779,2.0,0,0,3,1341,310,2008,0,1474,30,25,0
850000.0,4.0,2.25,2130,11843,2.0,0,0,4,2130,0,1972,0,3763,40,74,0
620000.0,2.0,1.0,1430,3000,1.5,0,0,3,1300,130,1929,0,3238,30,72,0
1228000.0,4.0,2.5,5730,44947,2.0,0,4,3,4280,1450,1991,0,4323,36,54,0
333000.0,4.0,2.5,1910,9244,1.0,0,0,4,1910,0,1963,0,1242,14,37,0
743000.0,3.0,1.75,2110,11250,1.0,0,0,4,2110,0,1961,2001,3697,40,74,0
448000.0,2.0,1.5,1630,3780,1.0,0,0,4,890,740,1940,2001,2141,30,46,0
485000.0,4.0,2.5,2470,35073,2.0,0,0,3,2470,0,1989,0,2424,7,23,0
489950.0,4.0,2.25,2640,31941,1.0,0,0,4,2640,0,1986,0,2447,7,23,0
498500.0,5.0,2.75,2990,7420,2.0,0,0,3,2990,0,1996,0,2502,14,37,0
531000.0,3.0,2.5,2120,9736,2.0,0,0,3,2120,0,1988,2000,2717,23,36,0
670000.0,3.0,2.5,2050,6420,1.0,0,3,3,1730,320,1956,2001,3455,30,56,0
310000.0,5.0,3.0,1880,5000,1.0,0,0,3,1100,780,1997,0,1044,30,12,0
835000.0,3.0,3.0,2790,12523,2.0,1,4,4,1600,1190,1977,0,3936,8,15,0
1688000.0,4.0,2.5,3000,7500,2.0,0,0,3,3000,0,1937,1994,4441,30,69,0
495000.0,4.0,2.5,2140,7245,2.0,0,0,3,2140,0,2003,0,2480,30,25,0
495000.0,3.0,2.0,1769,9300,1.0,0,0,4,1769,0,1955,2009,2486,24,32,0
440000.0,3.0,1.0,1710,6556,1.5,0,0,4,1200,510,1926,1993,2094,30,25,0
280000.0,1.0,0.75,420,6720,1.0,0,0,3,420,0,1922,2008,796,30,19,0
1070000.0,4.0,2.5,3270,35445,2.0,0,0,3,3270,0,1989,0,4237,39,67,0
1034500.0,4.0,2.5,2370,10858,2.0,0,0,3,2370,0,2003,0,4144,39,75,0
248000.0,4.0,2.5,1770,5855,2.0,0,0,3,1770,0,2003,0,520,11,20,0
294000.0,4.0,2.5,2210,8465,1.0,0,0,3,1490,720,1990,2009,889,7,23,0
561000.0,3.0,2.25,1710,4140,2.0,0,0,3,1710,0,2004,2003,2928,31,55,0
656500.0,4.0,2.0,2710,4750,1.0,0,0,4,1460,1250,1919,1985,3392,30,51,0
660000.0,3.0,3.0,2340,2970,2.0,0,0,5,2160,180,1925,0,3414,30,49,0
370000.0,2.0,1.0,1220,17172,1.0,0,0,4,1220,0,1947,1988,1524,33,68,0
349950.0,3.0,1.0,1060,9525,1.0,0,0,3,1060,0,1966,1963,1372,35,57,0
223000.0,2.0,1.0,910,9869,1.0,0,0,3,910,0,1957,2000,338,14,22,0
560000.0,4.0,1.75,1880,3880,1.5,0,0,4,1090,790,1944,0,2917,30,46,0
594000.0,4.0,1.75,1870,5200,2.0,0,0,4,1200,670,1937,0,3104,30,51,0
600000.0,3.0,2.25,1480,5400,2.0,0,0,4,1480,0,1914,1945,3137,30,47,0
315000.0,3.0,2.5,1880,7000,2.0,0,0,3,1880,0,1993,0,1070,19,60,0
430000.0,4.0,1.75,1890,6000,1.0,0,0,4,1110,780,1947,1988,1992,30,33,0
440000.0,3.0,2.75,1560,7392,1.0,0,0,5,1030,530,1972,0,2079,33,38,0
312500.0,2.0,1.5,1070,1200,2.0,0,0,3,1070,0,1999,0,1054,30,49,0
1240000.0,5.0,4.0,4410,14380,2.0,0,0,3,4410,0,2006,0,4332,35,57,0
300000.0,3.0,3.25,1470,1235,2.0,0,0,3,1180,290,2008,0,935,30,19,0
680000.0,3.0,2.5,2570,3600,2.5,0,0,3,2570,0,2007,0,3493,31,55,0
336750.0,2.0,2.25,1170,1011,2.0,0,0,3,1170,0,2009,0,1269,31,50,0
822500.0,5.0,3.5,2320,4960,2.0,0,0,5,1720,600,1926,0,3914,30,49,0
589000.0,4.0,3.0,2440,9600,2.0,0,0,5,2440,0,1961,0,3075,33,38,0
863000.0,4.0,2.5,4120,22370,2.0,0,0,3,4120,0,1997,0,4003,36,54,0
210000.0,2.0,1.75,1440,5680,1.0,0,0,4,1440,0,1978,2000,264,8,15,0
206135.0,3.0,1.0,1340,11070,1.0,0,0,4,1340,0,1978,2000,259,19,9,0
1125000.0,6.0,3.75,3010,4360,2.0,0,0,3,2000,1010,2014,0,4268,30,49,0
285000.0,3.0,1.75,1840,8601,1.0,0,0,3,920,920,1905,2014,839,30,31,0
230000.0,2.0,1.0,930,7550,1.0,0,0,3,930,0,1986,0,383,3,3,0
845000.0,4.0,2.75,4070,115434,2.0,0,0,3,4070,0,2002,0,3962,15,27,0
350000.0,3.0,1.75,1820,9545,1.0,0,0,3,1230,590,1976,0,1381,21,26,0
304000.0,3.0,1.0,1280,8184,1.5,0,0,4,1280,0,1947,1988,980,17,26,0
370000.0,2.0,1.0,900,4600,1.0,0,0,3,900,0,1951,1994,1529,30,45,0
810000.0,3.0,1.75,1980,13503,1.0,0,2,4,1320,660,1952,0,3889,39,52,0
440000.0,4.0,2.25,2010,7575,1.0,0,0,3,1220,790,1974,0,2100,33,38,0
1030000.0,4.0,2.5,2750,4800,2.0,0,0,3,1960,790,1905,2005,4207,30,49,0
775000.0,4.0,2.0,3140,10875,1.0,0,1,3,1940,1200,1939,1969,3794,30,71,0
1335000.0,5.0,2.25,4200,5800,2.5,0,0,4,2910,1290,1906,1990,4370,30,72,0
235000.0,3.0,1.75,1900,8540,1.0,0,0,3,950,950,1980,0,429,3,3,0
499950.0,3.0,1.0,1830,3000,1.5,0,0,3,1430,400,1926,2003,2445,30,49,0
622500.0,5.0,2.75,3320,23760,2.0,0,0,4,2190,1130,1975,0,3252,32,48,0
300000.0,4.0,2.5,2700,10814,1.0,0,0,4,1560,1140,1966,0,942,19,9,0
205000.0,3.0,1.0,1290,6566,1.0,0,0,5,1290,0,1976,0,249,5,11,0
435000.0,3.0,1.75,1500,8173,1.0,0,0,3,1500,0,1997,0,2031,33,38,0
697000.0,4.0,2.75,3650,48351,1.5,0,0,4,3650,0,1978,2000,3556,32,59,0
153000.0,3.0,1.0,1270,6405,1.5,0,0,3,1270,0,1944,0,110,30,7,0
454000.0,4.0,2.25,2630,39000,2.0,0,0,3,2630,0,1979,2014,2199,19,17,0
345000.0,2.0,1.5,1800,26615,1.0,0,0,5,1240,560,1987,0,1338,7,23,0
585000.0,3.0,1.0,1870,2807,1.5,0,0,4,1580,290,1927,0,3057,30,46,0
380000.0,4.0,2.5,2540,6365,2.0,0,0,3,1870,670,2000,0,1607,14,18,0
250600.0,4.0,2.5,1930,8660,1.0,0,0,3,1120,810,1981,2013,564,7,4,0
890000.0,4.0,2.25,2770,13500,2.0,0,0,3,2770,0,1974,0,4048,40,74,0
370000.0,4.0,2.5,2220,5338,2.0,0,0,3,2220,0,2001,0,1521,14,37,0
369500.0,3.0,1.5,1650,9957,1.0,0,0,4,1100,550,1961,2001,1513,30,33,0
883000.0,4.0,2.5,3670,54450,2.0,0,0,3,3670,0,1999,0,4040,36,54,0
950000.0,4.0,2.5,3770,35081,2.0,0,0,3,3770,0,1989,0,4127,35,63,0
615000.0,3.0,1.75,2350,20820,1.0,0,0,4,1800,550,1978,2000,3213,36,54,0
305000.0,3.0,1.5,1210,5240,1.0,0,0,4,610,600,1983,0,991,30,12,0
590000.0,4.0,2.5,2010,7972,2.0,0,0,4,2010,0,1989,0,3091,31,55,0
485000.0,3.0,2.5,1580,6065,2.0,0,0,3,1580,0,1985,0,2414,31,55,0
215000.0,2.0,1.0,710,7200,1.0,0,0,3,710,0,1943,2002,300,30,7,0
430000.0,3.0,2.0,1910,5040,1.5,0,0,3,1910,0,1971,0,1989,36,54,0
324900.0,4.0,2.5,1880,7965,2.0,0,0,3,1880,0,2000,0,1142,11,20,0
849900.0,2.0,2.0,2280,641203,2.0,0,0,3,2280,0,1990,2009,3965,22,35,0
975000.0,5.0,2.75,3100,10014,1.0,0,2,4,1660,1440,1973,0,4162,40,74,0
910000.0,5.0,2.5,2350,4000,2.0,0,0,3,2350,0,1993,0,4079,30,72,0
459950.0,3.0,1.75,1850,6869,1.0,0,2,5,1100,750,1919,1934,2243,13,32,0
325000.0,3.0,2.5,2070,8337,2.0,0,0,3,2070,0,1997,0,1165,19,9,0
513000.0,4.0,2.75,2020,7070,1.0,0,0,5,1010,1010,1958,0,2604,30,30,0
475000.0,3.0,2.25,1580,12177,1.0,0,0,3,1200,380,1981,2013,2360,36,54,0
419000.0,4.0,2.5,2690,7947,2.0,0,0,3,2690,0,1993,0,1915,14,22,0
760000.0,4.0,2.5,2420,10285,1.0,0,4,3,1700,720,1958,2004,3753,13,24,0
1120000.0,5.0,1.5,2540,6660,2.0,0,3,4,2340,200,1954,1979,4265,30,41,0
129000.0,2.0,1.0,1150,30184,1.0,0,0,3,1150,0,1950,2005,75,14,18,0
725000.0,5.0,2.5,3210,12000,1.0,0,0,4,1830,1380,1968,0,3640,39,58,0
580000.0,3.0,2.5,2040,4627,2.0,0,0,3,2040,0,1992,0,3021,35,57,0
385000.0,3.0,2.25,1920,4833,1.0,0,0,4,1060,860,1921,0,1636,30,25,0
265000.0,4.0,1.75,1900,10588,1.0,0,0,5,1900,0,1958,0,679,7,0,0
1735000.0,3.0,2.5,4310,32093,1.5,0,4,5,2510,1800,1982,0,4452,17,62,0
330000.0,3.0,2.5,1070,1155,2.0,0,0,3,720,350,2005,0,1222,30,56,0
665000.0,4.0,2.5,2790,43091,2.0,0,0,4,2790,0,1989,0,3441,32,59,0
799000.0,3.0,2.5,2860,4442,2.0,0,0,3,2860,0,2000,0,3850,30,71,0
589000.0,3.0,2.0,2250,8800,1.0,0,0,4,1250,1000,1925,1968,3076,30,56,0
1695000.0,2.0,2.25,3170,3000,2.0,0,2,5,1990,1180,1900,0,4443,30,73,0
538000.0,3.0,1.0,1460,7200,1.0,0,0,3,1260,200,1906,2014,2762,30,49,0
530100.0,3.0,1.0,1540,3399,1.5,0,0,3,1200,340,1926,2003,2715,30,45,0
718500.0,3.0,2.0,2910,6600,2.0,0,0,4,1920,990,1900,1988,3610,30,31,0
299000.0,3.0,1.75,1180,13927,1.0,0,0,5,1180,0,1962,0,915,14,37,0
556000.0,3.0,1.75,1640,7437,1.0,0,0,3,1090,550,1948,1994,2890,30,30,0
171000.0,4.0,2.0,1520,19672,1.0,0,0,3,1020,500,1920,1979,141,10,6,0
540000.0,5.0,3.0,3610,9775,2.0,0,0,3,3610,0,2003,0,2784,11,20,0
250000.0,3.0,2.25,1400,3814,2.0,0,0,3,1400,0,2012,1912,540,6,17,0
795000.0,4.0,3.5,3200,3250,2.0,0,0,3,2670,530,2007,0,3843,31,55,0
575000.0,3.0,3.0,1384,1287,2.0,0,0,3,1144,240,2006,0,3005,30,64,0
379500.0,3.0,2.25,1410,1287,2.0,0,0,3,1290,120,2005,0,1592,31,50,0
385000.0,4.0,2.5,2050,5276,2.0,0,0,3,2050,0,2006,0,1638,14,37,0
415500.0,4.0,2.5,1750,4779,2.0,0,0,3,1750,0,2009,0,1899,20,34,0
397500.0,3.0,2.0,1510,6710,1.0,0,0,3,1070,440,1972,2002,1724,33,38,0
530000.0,3.0,2.5,1930,7214,2.0,0,0,3,1930,0,2005,0,2695,30,33,0
883000.0,4.0,2.5,2960,41656,2.0,0,0,3,2960,0,1985,0,4041,32,48,0
850000.0,5.0,2.75,2920,11880,1.0,0,0,5,1660,1260,1968,0,3971,31,50,0
496752.0,2.0,1.0,1980,5000,1.0,0,0,4,1090,890,1923,0,2496,30,53,0
330000.0,3.0,1.75,1430,8865,1.0,0,0,3,1430,0,1950,2005,1225,30,33,0
735000.0,4.0,2.75,2450,4187,2.0,0,2,3,2450,0,2010,0,3663,31,55,0
525000.0,4.0,2.75,2360,4924,2.0,0,0,3,2360,0,2008,0,2656,20,34,0
269950.0,3.0,2.5,1890,4838,2.0,0,0,3,1730,160,2002,0,715,10,3,0
650000.0,3.0,1.75,2140,9484,1.0,0,0,3,1290,850,1953,0,3358,39,75,0
520500.0,3.0,2.0,1900,8100,1.0,0,0,4,950,950,1940,2001,2642,30,51,0
652500.0,4.0,2.5,2700,9122,2.0,0,0,3,2700,0,1990,2009,3381,31,55,0
506000.0,5.0,3.0,2430,8000,1.0,0,0,4,1370,1060,1957,2001,2574,39,52,0
416000.0,3.0,1.0,1110,12150,1.0,0,0,4,1110,0,1957,2001,1901,39,52,0
500000.0,4.0,2.75,2280,15347,1.0,0,0,5,2280,0,1960,0,2529,34,37,0
460000.0,3.0,1.75,1550,4708,1.0,0,0,4,860,690,1949,1985,2244,30,51,0
371025.0,3.0,2.0,1530,8925,1.0,0,0,3,1530,0,1977,2004,1535,23,36,0
576000.0,4.0,2.5,2440,28405,2.0,0,0,3,2440,0,2002,0,3012,20,34,0
353500.0,4.0,2.25,1760,9602,2.0,0,0,3,1760,0,1987,2000,1411,14,22,0
1735000.0,4.0,2.25,3040,5000,2.0,0,3,4,2080,960,1926,1993,4453,30,69,0
183000.0,3.0,1.75,1070,8100,1.0,0,0,4,1070,0,1957,2001,174,7,0,0
763101.0,3.0,1.75,1990,5560,1.0,0,0,4,1100,890,1939,1989,3769,30,69,0
460000.0,2.0,1.5,1090,4000,1.0,0,0,3,970,120,1951,1994,2252,30,56,0
825000.0,4.0,1.5,1890,6938,1.5,0,0,3,1890,0,1919,2001,3920,30,56,0
265000.0,3.0,1.0,1000,9150,1.0,0,0,3,1000,0,1969,2010,670,14,37,0
295000.0,3.0,1.75,1770,8235,1.0,0,0,3,1030,740,1960,2012,1112,13,16,0
418000.0,4.0,3.0,2360,6250,1.0,0,2,3,1460,900,1960,2012,1912,30,31,0
554000.0,3.0,3.5,3380,108900,2.0,0,0,3,2700,680,1999,0,2876,14,22,0
534500.0,3.0,2.5,1700,3150,2.0,0,0,3,1700,0,2005,0,2729,31,55,0
690000.0,2.0,1.75,1600,4000,1.0,0,0,5,850,750,1918,0,3534,30,72,0
530000.0,4.0,2.5,2050,6360,2.0,0,0,3,2050,0,1988,2000,2710,31,55,0
357186.0,2.0,1.75,1210,1040,2.0,0,0,3,1210,0,2014,0,1934,31,55,0
300000.0,5.0,3.0,1940,6355,1.0,0,0,3,1200,740,2007,0,966,30,3,0
304000.0,4.0,2.0,1810,8750,1.0,0,0,2,1110,700,1967,0,979,14,22,0
385000.0,4.0,1.75,1690,4080,1.0,0,0,4,870,820,1984,0,1648,30,53,0
415000.0,4.0,2.0,1800,2970,1.0,0,0,4,1000,800,1923,0,1871,30,51,0
963000.0,4.0,3.5,3280,6603,2.0,0,0,3,3280,0,2007,0,4142,39,67,0
792500.0,4.0,2.5,4290,175421,2.0,0,0,3,4290,0,2004,2003,3839,26,40,0
309212.0,3.0,1.75,1150,9600,1.0,0,0,3,1150,0,1979,2014,1022,15,27,0
235000.0,2.0,1.5,880,1805,2.0,0,0,3,880,0,1999,0,433,30,25,0
667000.0,3.0,1.5,1720,8100,2.0,0,0,3,1720,0,1907,1983,3444,30,46,0
470000.0,3.0,1.5,1510,8000,1.0,0,0,4,1510,0,1956,0,2322,39,58,0
375000.0,4.0,2.0,1240,3000,1.0,0,0,3,1040,200,1908,1988,1562,30,47,0
410000.0,4.0,2.0,1580,9581,1.0,0,0,3,1580,0,1953,0,1841,33,68,0
566000.0,4.0,2.25,2170,7737,2.0,0,0,3,2170,0,1987,2000,2957,36,54,0
680000.0,4.0,2.75,2500,4950,2.0,0,0,3,2500,0,2010,0,3498,35,63,0
332000.0,1.0,1.0,960,2640,1.0,0,0,3,760,200,1908,1988,1233,30,72,0
902000.0,4.0,2.5,3030,8507,2.0,0,0,3,3030,0,2003,0,4071,33,68,0
500000.0,3.0,1.75,1540,10800,1.0,0,0,5,770,770,1947,0,2537,40,74,0
445000.0,3.0,1.75,1890,32340,1.5,0,3,3,1890,0,1976,0,2132,22,35,0
825000.0,4.0,2.5,2810,9800,1.0,0,0,4,1710,1100,1973,0,3917,39,67,0
1095000.0,4.0,4.0,3530,8400,2.0,0,0,5,2630,900,1958,0,4252,30,71,0
277000.0,3.0,1.0,1100,8536,1.0,0,0,4,1100,0,1957,2001,770,30,31,0
545000.0,3.0,2.5,1940,9775,1.0,0,2,3,1440,500,1975,0,2814,33,38,0
435000.0,3.0,2.5,2300,9521,2.0,0,0,3,2300,0,2003,0,2023,16,29,0
638000.0,3.0,2.5,2110,3600,2.0,0,0,3,2110,0,2005,0,3308,35,57,0
418000.0,4.0,1.5,1220,10580,1.0,0,0,3,1220,0,1965,1993,1910,39,52,0
499000.0,3.0,1.75,1750,12325,1.0,0,0,4,1470,280,1968,0,2511,35,57,0
